0,label
"[  0.           0.           0.         ... 181.8441237  185.33052434
 189.1667424 ]",5
"[2.59988809e-01 4.57460337e-02 6.98493072e-02 ... 1.87867042e+02
 1.80039492e+02 2.04741419e+02]",5
"[1.80550134e-01 1.60502450e-01 2.25072871e-01 ... 1.79571435e+02
 1.84586618e+02 1.79418323e+02]",5
"[1.50956752e-01 2.02679484e-01 1.83983655e-01 ... 2.02495014e+02
 1.95198959e+02 1.86322668e+02]",5
"[3.08324051e-01 9.42591660e-02 1.23003667e-01 ... 1.69427642e+02
 1.76573536e+02 1.77441217e+02]",5
"[2.12195792e-01 8.02135299e-02 1.68462770e-01 ... 2.02833326e+02
 1.97088957e+02 1.82319417e+02]",5
"[1.70910012e-01 1.54626482e-01 1.64439094e-01 ... 1.92140884e+02
 2.03730884e+02 1.62289008e+02]",5
"[2.23633300e-01 1.25177214e-01 1.55288721e-01 ... 1.79747689e+02
 1.81635319e+02 1.74463562e+02]",5
"[2.41115685e-01 9.64365962e-02 1.70384618e-01 ... 1.89060740e+02
 1.72655225e+02 1.88888469e+02]",5
"[  0.           0.           0.         ... 169.28058108 205.6446171
 167.07241279]",5
"[2.20078875e-01 1.41705320e-01 6.36496005e-02 ... 1.97820215e+02
 2.03929190e+02 2.05575791e+02]",5
"[2.31411475e-01 1.11427192e-01 1.31354732e-01 ... 2.00558378e+02
 1.79402536e+02 1.94646870e+02]",5
"[2.30879468e-01 1.45186646e-01 1.21058547e-01 ... 1.97099377e+02
 1.62290313e+02 2.00269174e+02]",5
"[9.00360076e-02 0.00000000e+00 0.00000000e+00 ... 1.87760514e+02
 1.99447322e+02 1.57404755e+02]",5
"[2.24706716e-01 8.09599656e-02 2.24706716e-01 ... 2.02317627e+02
 2.03769616e+02 1.84565521e+02]",5
"[2.19309560e-01 1.69589347e-01 1.23567276e-01 ... 1.69423811e+02
 1.88740895e+02 1.93406287e+02]",5
"[2.05589763e-01 6.41486678e-02 1.00400942e-01 ... 1.98395269e+02
 1.98557592e+02 1.98398185e+02]",5
"[4.54638299e-01 5.56482858e-02 1.48898591e-01 ... 1.56292278e+02
 1.82079706e+02 1.99458217e+02]",5
"[1.76477080e-01 7.96657110e-02 1.77402842e-01 ... 2.00982574e+02
 2.01465558e+02 1.80809801e+02]",5
"[1.60692776e-01 9.65208485e-02 4.82007894e-02 ... 2.00969568e+02
 1.89848249e+02 1.86075277e+02]",5
"[2.23954922e-01 1.23444298e-01 1.99778322e-01 ... 2.01466992e+02
 1.76821719e+02 1.90317352e+02]",5
"[1.70159205e-01 1.36730319e-01 1.59030360e-01 ... 1.86045692e+02
 1.68015514e+02 1.82863874e+02]",5
"[2.07190877e-01 1.32497308e-01 2.23768230e-01 ... 1.81907157e+02
 1.90571110e+02 1.87057536e+02]",5
"[  0.           0.           0.         ... 164.82434336 195.41602412
 203.31858598]",5
"[2.30121075e-01 1.86947512e-01 1.26091775e-01 ... 1.87232994e+02
 1.80110156e+02 1.84623128e+02]",5
"[  0.3379839    0.23696005   0.30623328 ... 196.48459005 193.72956437
 171.37177453]",5
"[2.80689462e-01 5.55673944e-02 1.48630900e-01 ... 1.76712442e+02
 2.08247266e+02 2.12141499e+02]",5
"[2.21498989e-01 1.61499157e-01 1.04959437e-01 ... 1.97809878e+02
 1.91331213e+02 1.95152419e+02]",5
"[3.39551857e-01 1.84674521e-01 2.57820399e-02 ... 1.86835718e+02
 1.99063779e+02 1.96831894e+02]",5
"[2.41466235e-01 1.92490535e-01 2.41466235e-01 ... 2.07325080e+02
 1.62019657e+02 2.00964834e+02]",5
"[2.27755975e-01 1.04960595e-01 1.27131360e-01 ... 2.07650320e+02
 1.65733565e+02 1.94448846e+02]",5
"[2.83704205e-01 1.19472566e-01 3.09754819e-01 ... 1.97978013e+02
 1.96862168e+02 1.98720731e+02]",5
"[  0.           0.           0.         ... 187.47353165 191.29054047
 196.04324263]",5
"[2.35626747e-01 7.97393742e-02 1.51200101e-01 ... 1.87782749e+02
 1.75046416e+02 2.01997011e+02]",5
"[9.02795597e-02 0.00000000e+00 1.35619542e-01 ... 1.89547367e+02
 1.73672443e+02 1.93874805e+02]",5
"[1.82805838e-01 1.32573256e-01 1.07504334e-01 ... 1.93279070e+02
 1.89375822e+02 1.97640509e+02]",5
"[2.19748568e-01 1.42336711e-01 1.11921679e-01 ... 1.94989072e+02
 1.85950187e+02 2.05693141e+02]",5
"[1.70332153e-01 5.00393006e-02 1.70524961e-01 ... 1.48128649e+02
 1.79082758e+02 1.80334629e+02]",5
"[2.31486606e-01 1.51037838e-01 1.32471355e-01 ... 1.89638265e+02
 1.98655755e+02 1.99787951e+02]",5
"[2.29744296e-01 1.82966039e-01 5.95312076e-02 ... 1.84017307e+02
 1.87249368e+02 1.87493477e+02]",5
"[2.29742780e-01 2.29742780e-01 1.73221222e-01 ... 1.84637310e+02
 1.76898200e+02 1.73661518e+02]",5
"[2.21550618e-01 1.00661008e-01 8.13939169e-02 ... 1.82671077e+02
 1.91122334e+02 1.94742566e+02]",5
"[2.44569981e-01 9.11133571e-02 1.09758713e-01 ... 2.09311833e+02
 1.86619607e+02 1.84451170e+02]",5
"[2.76283142e-01 2.61074136e-02 1.40328527e-01 ... 1.95169378e+02
 1.94307400e+02 1.89784861e+02]",5
"[2.13697686e-01 6.76230010e-02 1.57349573e-01 ... 1.91296797e+02
 1.75126872e+02 1.72482606e+02]",5
"[  0.           0.           0.         ... 179.50500986 163.84511984
 182.52089663]",5
"[2.58190157e-01 1.18339005e-01 8.77027792e-02 ... 1.89325959e+02
 1.90027811e+02 1.75593852e+02]",5
"[2.75573616e-01 9.44246824e-02 1.04718131e-01 ... 1.60352874e+02
 1.66447500e+02 1.75128283e+02]",5
"[  0.           0.           0.         ... 191.77856913 199.22493676
 200.05872189]",5
"[1.76195785e-01 1.44301277e-01 1.14674808e-01 ... 1.82922446e+02
 1.59364720e+02 1.88961901e+02]",5
"[1.66785527e-01 1.87094270e-01 1.79491312e-01 ... 1.88784267e+02
 1.94181989e+02 2.03155827e+02]",5
"[  0.           0.           0.         ... 178.86579482 189.29015747
 189.13635199]",5
"[2.24267200e-01 1.31269693e-01 9.53602568e-02 ... 1.78232507e+02
 1.81825026e+02 1.91569253e+02]",5
"[  0.           0.           0.         ... 211.618878   198.03711246
 211.46597888]",5
"[2.36748902e-01 5.60782767e-02 1.49678371e-01 ... 2.03835743e+02
 1.97175648e+02 1.89861724e+02]",5
"[  0.           0.           0.         ... 187.55850978 189.05289151
 189.02522512]",5
"[2.22795770e-01 1.29372403e-01 1.02643048e-01 ... 1.65407497e+02
 1.61226104e+02 1.83527959e+02]",5
"[2.21759866e-01 1.45157838e-01 2.21759866e-01 ... 1.74160830e+02
 1.84917714e+02 1.98418357e+02]",5
"[2.23827193e-01 2.23827193e-01 1.95105122e-01 ... 2.07424852e+02
 1.94789626e+02 1.94893159e+02]",5
"[  0.           0.           0.         ... 184.87432816 200.02904602
 201.31697179]",5
"[2.25615056e-01 2.22659701e-01 1.11179959e-01 ... 2.01916976e+02
 2.01673080e+02 1.83469309e+02]",5
"[1.73998322e-01 1.23030138e-01 1.21280091e-01 ... 1.85323398e+02
 1.88868898e+02 1.93954466e+02]",5
"[2.39941657e-01 7.77993024e-02 5.04967310e-02 ... 1.90947423e+02
 1.82749381e+02 1.93640428e+02]",5
"[2.05823495e-01 1.73593239e-01 1.75257342e-01 ... 1.99754034e+02
 1.68997351e+02 1.92362285e+02]",5
"[2.46647971e-01 8.18151633e-02 1.31282557e-01 ... 1.80447371e+02
 2.11222360e+02 1.83653531e+02]",5
"[1.45534688e-01 1.51822184e-01 2.12976743e-01 ... 1.88446880e+02
 2.00692284e+02 1.95345962e+02]",5
"[2.26079892e-01 2.26079892e-01 1.13352039e-01 ... 2.05939797e+02
 1.96178544e+02 1.96656573e+02]",5
"[7.60399434e-02 0.00000000e+00 8.46953900e-02 ... 1.92159028e+02
 2.00916533e+02 2.02688664e+02]",5
"[2.38016338e-01 1.67173297e-02 2.38016338e-01 ... 1.74039548e+02
 1.93625922e+02 1.65364807e+02]",5
"[3.29630041e-01 0.00000000e+00 1.10876098e-02 ... 2.02040614e+02
 1.94976045e+02 2.02868668e+02]",5
"[2.31932600e-01 1.94007395e-01 1.19776699e-01 ... 1.68367770e+02
 1.94583846e+02 1.88221320e+02]",5
"[1.21007810e-01 1.75024633e-01 2.26262906e-01 ... 1.90368258e+02
 1.67570632e+02 1.76102434e+02]",5
"[1.80257715e-01 1.30472643e-01 9.35348632e-02 ... 1.92161284e+02
 1.84067057e+02 1.82237338e+02]",5
"[2.26601782e-01 9.24817079e-02 1.20636116e-01 ... 1.82615529e+02
 2.09287952e+02 1.76135155e+02]",5
"[2.31313470e-01 9.11099453e-02 1.56146140e-01 ... 1.89018448e+02
 1.85803385e+02 2.10172941e+02]",5
"[2.32945154e-01 3.66324845e-02 1.59512938e-01 ... 1.83947959e+02
 1.86614195e+02 1.83207394e+02]",6
"[3.01206262e-01 2.25129627e-01 1.42093150e-01 ... 1.83012925e+02
 1.95175538e+02 1.81896579e+02]",6
"[  0.           0.           0.         ... 202.98773366 207.76093132
 207.6081067 ]",6
"[3.96529712e-01 1.24847536e-01 1.46030003e-01 ... 2.16896140e+02
 2.28588963e+02 2.17678968e+02]",6
"[2.22348695e-01 6.37440882e-02 1.18889247e-01 ... 1.98014497e+02
 1.95215628e+02 1.92176813e+02]",6
"[4.03908678e-01 0.00000000e+00 1.73567418e-01 ... 1.97460257e+02
 1.72322599e+02 1.76062653e+02]",6
"[2.91150848e-01 4.49820438e-02 6.33238021e-02 ... 1.65788657e+02
 1.83287245e+02 1.98409698e+02]",6
"[9.60112064e-02 0.00000000e+00 7.75887681e-02 ... 1.83531670e+02
 1.55798065e+02 1.81953186e+02]",6
"[2.10823668e-01 1.89524235e-01 2.16195162e-01 ... 1.95718540e+02
 1.78320249e+02 1.80283640e+02]",6
"[1.38215286e-01 1.05648709e-01 1.67419824e-01 ... 1.82282711e+02
 1.61511739e+02 1.95558636e+02]",6
"[1.81092755e-01 5.62025524e-02 1.04547328e-01 ... 1.93042196e+02
 1.92100571e+02 1.82426287e+02]",6
"[2.35447088e-01 9.68181859e-02 1.69135268e-01 ... 1.96909995e+02
 1.85660659e+02 1.94541027e+02]",6
"[2.48380389e-01 2.96313508e-02 1.49239849e-01 ... 2.07659237e+02
 2.02064418e+02 1.75919875e+02]",6
"[2.42357450e-02 1.47071154e-02 1.58902648e-01 ... 1.85944958e+02
 1.98027010e+02 1.83186820e+02]",6
"[2.30447151e-01 1.37088965e-01 2.28640630e-01 ... 1.97176930e+02
 1.93575483e+02 1.83027888e+02]",6
"[  0.26086014   0.26086014   0.25643145 ... 198.87956677 184.15335173
 193.07118262]",6
"[2.32449535e-01 1.10054884e-01 1.60659801e-01 ... 1.90514389e+02
 1.83727878e+02 1.54636933e+02]",6
"[1.00019149e-01 0.00000000e+00 6.17123246e-02 ... 1.77936932e+02
 1.91827298e+02 1.95112782e+02]",6
"[2.35175874e-01 2.35175874e-01 7.45190052e-02 ... 1.76374086e+02
 1.86729063e+02 1.96321875e+02]",6
"[3.07965388e-01 1.27831070e-01 1.99838163e-01 ... 2.02925991e+02
 1.89211807e+02 1.86955794e+02]",6
"[3.03791757e-01 1.13772118e-01 1.28696135e-01 ... 2.06065143e+02
 2.08463917e+02 2.02223448e+02]",6
"[3.65350438e-01 2.03213848e-01 9.98758455e-02 ... 2.09222677e+02
 1.90171177e+02 2.18357316e+02]",6
"[  0.           0.           0.         ... 172.6732545  188.49556074
 191.9130541 ]",6
"[  0.22183129   0.23092433   0.23092433 ... 200.02806107 190.74914422
 211.6840657 ]",6
"[2.10350769e-01 9.49931803e-02 1.01257496e-01 ... 1.92272810e+02
 2.00845224e+02 2.02045519e+02]",6
"[2.15654542e-01 5.13974782e-02 2.15654542e-01 ... 1.78889064e+02
 1.69208181e+02 1.81405888e+02]",6
"[2.22704618e-01 2.22704618e-01 1.48245266e-01 ... 1.97008293e+02
 1.87910884e+02 1.94417830e+02]",6
"[2.33223602e-01 1.29181951e-01 2.33223602e-01 ... 1.89236297e+02
 1.83865988e+02 1.80175615e+02]",6
"[1.93010376e-01 1.42021243e-01 3.24342566e-02 ... 1.86518955e+02
 2.04796540e+02 1.90826802e+02]",6
"[  0.           0.           0.         ... 201.40373768 204.02924728
 198.63386306]",6
"[1.76748829e-01 1.34931730e-01 7.20672437e-02 ... 1.95166088e+02
 1.69508007e+02 1.84837124e+02]",6
"[2.25794784e-01 9.76420076e-02 1.78541844e-02 ... 1.81479281e+02
 1.88561491e+02 1.94037748e+02]",6
"[2.25360390e-01 4.81561780e-02 1.17312979e-01 ... 1.86582955e+02
 1.98324072e+02 2.08516458e+02]",6
"[3.42922092e-01 3.64795401e-02 5.78082201e-02 ... 2.01201647e+02
 1.99807913e+02 1.89290578e+02]",6
"[1.65699676e-01 1.50683012e-01 9.67886908e-02 ... 1.48232198e+02
 1.53215339e+02 1.97268904e+02]",6
"[2.32743897e-01 4.26841535e-02 6.74089725e-02 ... 1.77803950e+02
 1.90307033e+02 2.03537411e+02]",6
"[2.43329381e-01 1.84789845e-01 2.43329381e-01 ... 1.96802189e+02
 2.01043403e+02 1.71667972e+02]",6
"[2.20727903e-01 8.74132664e-02 1.12163659e-01 ... 1.93023708e+02
 1.80595458e+02 1.73726541e+02]",6
"[  0.           0.           0.         ... 130.97482546 180.52516659
 180.48958522]",6
"[3.30388843e-01 1.06772422e-01 1.26066263e-01 ... 2.08010667e+02
 1.96842003e+02 2.11645037e+02]",6
"[1.93668399e-01 1.14683744e-01 7.29108881e-02 ... 1.26734301e+02
 1.78722396e+02 1.87796399e+02]",6
"[  0.           0.           0.         ... 164.91427041 198.93199477
 206.22092137]",6
"[  0.           0.           0.         ... 173.27933393 196.55460928
 202.6537854 ]",6
"[  0.           0.           0.         ... 177.28167773 197.47089477
 202.50706486]",6
"[2.53231812e-01 1.96595849e-01 1.41593775e-01 ... 1.75486832e+02
 1.93146499e+02 2.02518615e+02]",6
"[1.74789600e-01 1.07292141e-01 1.65081096e-01 ... 1.92280320e+02
 2.09292013e+02 2.16699737e+02]",6
"[  0.           0.           0.         ... 183.00397414 192.03588772
 193.13243217]",6
"[  0.           0.           0.         ... 196.64199449 202.77426473
 196.05345772]",6
"[  0.           0.           0.         ... 198.16322554 157.88039959
 174.13111125]",6
"[2.41377552e-01 1.55096910e-01 2.41377552e-01 ... 1.88552213e+02
 1.89342027e+02 1.78446477e+02]",6
"[2.66254009e-01 5.34682483e-02 1.57670305e-01 ... 1.99163079e+02
 1.89795210e+02 1.89431983e+02]",6
"[  0.           0.           0.         ... 186.52133789 193.82044866
 175.00301868]",6
"[2.45070856e-01 4.27075799e-02 2.17829116e-01 ... 1.92785392e+02
 1.70056696e+02 1.84438547e+02]",6
"[2.38327425e-01 1.50741214e-01 1.02859154e-01 ... 1.72363556e+02
 2.00492662e+02 1.83561577e+02]",6
"[  0.           0.           0.         ... 171.64443725 190.26809839
 172.21926771]",6
"[  0.           0.           0.         ... 187.39970819 183.65130924
 188.34525045]",6
"[2.21018869e-01 1.45212344e-01 2.21018869e-01 ... 1.94668992e+02
 1.80404612e+02 2.03223336e+02]",6
"[2.28757480e-01 1.95702957e-01 6.71227630e-02 ... 1.97220721e+02
 1.81128685e+02 1.67641524e+02]",6
"[  0.           0.           0.         ... 183.63906918 199.06634543
 167.43696881]",6
"[1.97842143e-01 7.56524743e-02 1.68720211e-01 ... 1.67453633e+02
 1.76298485e+02 1.56815775e+02]",6
"[2.64343314e-01 1.01725978e-01 5.37583795e-02 ... 1.95377816e+02
 1.88578467e+02 1.65815581e+02]",6
"[2.19442965e-01 1.43557722e-01 1.08351587e-01 ... 2.02505523e+02
 1.78020765e+02 2.06462829e+02]",6
"[1.47305567e-01 1.76084827e-01 6.57844989e-02 ... 2.08128678e+02
 2.11015239e+02 1.84671133e+02]",6
"[1.27589985e-01 2.25318017e-01 1.47243890e-01 ... 1.52420621e+02
 1.82742740e+02 1.92971641e+02]",6
"[2.38062010e-01 1.33121417e-01 1.30740667e-01 ... 1.83885788e+02
 1.96925018e+02 1.80017049e+02]",6
"[  0.23798235   0.           0.         ... 195.10155183 191.9021495
 190.24833684]",6
"[2.83208294e-01 2.34967412e-01 1.85862004e-01 ... 1.81490405e+02
 2.01059204e+02 1.23081301e+02]",6
"[2.51817138e-01 1.19883555e-01 1.82646959e-01 ... 2.01033737e+02
 1.78303101e+02 1.84204987e+02]",6
"[0.00000000e+00 0.00000000e+00 1.23805716e-01 ... 1.79353663e+02
 1.96042438e+02 1.78684045e+02]",7
"[  0.           0.           0.         ... 197.53516663 189.11938604
 185.95650452]",7
"[  0.           0.           0.         ... 196.29798999 177.55135944
 164.44722587]",7
"[2.19370221e-01 1.58982800e-01 4.84462856e-02 ... 1.94806088e+02
 1.80715710e+02 1.90250561e+02]",7
"[2.39397186e-01 1.28637723e-01 2.39397186e-01 ... 1.89514810e+02
 2.05759140e+02 1.91625829e+02]",7
"[2.26630325e-01 1.44842992e-01 1.27901714e-01 ... 1.87585098e+02
 1.91565481e+02 1.87405048e+02]",7
"[2.25174547e-01 2.25174547e-01 1.14205536e-01 ... 2.08430129e+02
 2.07654442e+02 2.02647754e+02]",7
"[1.33988307e-01 1.16041345e-01 8.32497988e-02 ... 2.00645012e+02
 2.04424279e+02 2.04695825e+02]",7
"[  0.23603701   0.20457605   0.22245545 ... 172.0053954  191.04629809
 199.75201375]",7
"[7.34598863e-02 0.00000000e+00 1.67686547e-02 ... 1.79804050e+02
 2.00156124e+02 1.88208690e+02]",7
"[  0.           0.           0.         ... 189.34282781 188.44858029
 203.01991211]",7
"[  0.33527478   0.           0.         ... 185.58372196 188.26405947
 147.74894225]",7
"[1.33746841e-01 2.24347968e-03 1.75993025e-03 ... 1.43845253e+02
 1.86677910e+02 1.98944453e+02]",7
"[2.22863562e-01 1.13190245e-01 1.26040508e-01 ... 1.90898755e+02
 1.93337984e+02 1.89676132e+02]",7
"[  0.           0.           0.         ... 190.4814152  185.27192954
 189.19382093]",7
"[  0.           0.           0.         ... 193.90832263 187.7804445
 175.58814504]",7
"[  0.           0.           0.         ... 192.47809537 188.31174986
 165.44110322]",7
"[  0.           0.           0.         ... 205.02418512 189.13998596
 200.34560518]",7
"[  0.23111462   0.28300896   0.22991057 ... 185.9606861  175.97599332
 213.20121163]",7
"[1.47100521e-01 0.00000000e+00 0.00000000e+00 ... 1.85046071e+02
 1.94424220e+02 1.77873770e+02]",7
"[2.20415037e-01 8.49886129e-02 3.36947647e-02 ... 1.59516783e+02
 2.00686509e+02 1.96750423e+02]",7
"[2.19265245e-01 1.73737993e-01 1.51973739e-01 ... 2.13343431e+02
 1.96610397e+02 1.96540125e+02]",7
"[2.47625043e-01 5.90298522e-02 0.00000000e+00 ... 1.77644213e+02
 1.95168678e+02 2.00066647e+02]",7
"[3.15939892e-01 1.69230699e-01 8.38315340e-02 ... 1.92059583e+02
 1.88571607e+02 1.99245138e+02]",7
"[2.26856237e-01 2.26856237e-01 6.14139846e-02 ... 1.98765153e+02
 1.74908174e+02 1.94820443e+02]",7
"[  0.           0.           0.         ... 193.92194075 190.8117727
 187.90731726]",7
"[2.30054033e-01 2.30054033e-01 8.76239754e-02 ... 1.95183791e+02
 1.92407045e+02 1.85379691e+02]",7
"[1.38639873e-01 1.91586065e-01 1.33243577e-01 ... 1.95563135e+02
 1.84964646e+02 1.98391143e+02]",7
"[1.69066489e-01 1.94777490e-01 2.72933706e-01 ... 1.96431551e+02
 1.86023955e+02 1.90189281e+02]",7
"[2.34587068e-01 1.20444868e-01 1.27896793e-01 ... 2.01427761e+02
 1.95707487e+02 1.68875676e+02]",7
"[  0.22098569   0.20015574   0.22098569 ... 197.7047211  197.08657428
 186.21908972]",7
"[2.56276229e-01 2.56276229e-01 1.27956852e-01 ... 1.95209615e+02
 1.97191527e+02 2.10863990e+02]",7
"[2.18354101e-01 8.59661431e-02 1.38979333e-01 ... 1.90730345e+02
 2.04989134e+02 2.03090131e+02]",7
"[2.20339890e-01 1.28274329e-01 1.68368460e-01 ... 2.10910171e+02
 1.91154003e+02 1.93314843e+02]",7
"[1.64090243e-01 5.23595033e-02 1.22737790e-01 ... 1.92002392e+02
 1.89270601e+02 1.66409825e+02]",7
"[7.92331529e-02 4.28075840e-02 1.34133757e-01 ... 1.71671593e+02
 1.69320196e+02 1.87501471e+02]",7
"[  0.           0.           0.         ... 190.34459217 203.31651588
 198.76680156]",7
"[  0.32631847   0.32631847   0.32631847 ... 185.14622093 184.88857955
 183.17361607]",7
"[  0.26355054   0.21111735   0.26355054 ... 161.80037273 186.86172676
 197.4210113 ]",7
"[2.35079083e-01 2.35079083e-01 1.13088532e-01 ... 2.02981510e+02
 1.83648109e+02 1.93375199e+02]",7
"[1.93786354e-01 1.43251128e-02 0.00000000e+00 ... 1.82959673e+02
 1.81336019e+02 1.61406912e+02]",7
"[2.11749738e-01 2.11749738e-01 1.52756035e-01 ... 1.86151978e+02
 1.96121241e+02 1.71134673e+02]",7
"[1.26087841e-01 1.77912675e-01 8.55237926e-02 ... 1.69120812e+02
 1.66964334e+02 1.81777410e+02]",7
"[  0.           0.           0.         ... 199.58420559 205.74633237
 200.35161441]",7
"[3.48135488e-01 6.90946627e-02 3.71213866e-04 ... 1.92617598e+02
 1.79065155e+02 1.88430757e+02]",7
"[2.27782389e-01 1.19595125e-01 6.03924392e-02 ... 1.71513103e+02
 2.03274293e+02 1.86839697e+02]",7
"[2.86101907e-01 7.11927390e-02 1.25612173e-01 ... 1.81517818e+02
 1.90035289e+02 1.99801247e+02]",7
"[1.90701922e-01 1.58669471e-01 3.24678398e-01 ... 1.84432568e+02
 1.95773053e+02 1.51516807e+02]",7
"[  0.           0.           0.         ... 175.14008788 182.82750325
 174.99212644]",7
"[2.67644256e-01 1.21132208e-01 1.21997363e-01 ... 1.85930824e+02
 1.63240688e+02 1.98100554e+02]",7
"[  0.           0.           0.         ... 172.0738107  177.03570584
 182.49046694]",7
"[  0.           0.           0.         ... 154.80866386 172.79581142
 193.35767073]",7
"[3.90842686e-01 5.38539780e-02 6.39057776e-02 ... 1.88131799e+02
 1.75924473e+02 2.02546979e+02]",7
"[  0.5          0.           0.         ... 193.91103074 182.57496638
 184.18278726]",7
